run_accession	accession	sample_accession	study_accession	collection_date	collection_date_submitted	country	first_created	instrument_platform	instrument_model	tax_id	strain	fastq_bytes	fastq_ftp	fastq_md5
SRR11085733	SAMN14086238	SAMN14086238	PRJNA606159	2018-03-01	2018-03	China	2020-02-18	ILLUMINA	Illumina HiSeq 3000	2691596		897230751;1132057137	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/033/SRR11085733/SRR11085733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/033/SRR11085733/SRR11085733_2.fastq.gz	8f0e5065d98ca8b4e2603ba27f3a48f8;9c660c4238d22b70d0d3082bcf2e22e5
SRR11085734	SAMN14086237	SAMN14086237	PRJNA606159	2018-03-01	2018-03	China	2020-02-18	ILLUMINA	Illumina HiSeq 3000	2691586		613566919;756999049	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/034/SRR11085734/SRR11085734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/034/SRR11085734/SRR11085734_2.fastq.gz	a617088415da4ea6ebb286b7b9ad990e;836b681e2befe2398a6e5a0d70236334
SRR11085735	SAMN14086236	SAMN14086236	PRJNA606159	2018-03-01	2018-03	China	2020-02-18	ILLUMINA	Illumina HiSeq 3000	2691596		265178084;302499724	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/035/SRR11085735/SRR11085735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/035/SRR11085735/SRR11085735_2.fastq.gz	f8d487c093f0af484ac4adb5def18bf1;b1df97a57e07f2e59827bcaf70462e02
SRR11085736	SAMN14086235	SAMN14086235	PRJNA606159	2018-03-01	2018-03	China	2020-02-18	ILLUMINA	Illumina HiSeq 3000	2691594		740374594;953970898	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/036/SRR11085736/SRR11085736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/036/SRR11085736/SRR11085736_2.fastq.gz	75330ac097109461126fe9cc1e134e89;c313292d2756a711964201505d9f6cf9
SRR11085737	SAMN14086234	SAMN14086234	PRJNA606159	2018-03-01	2018-03	China	2020-02-18	ILLUMINA	Illumina HiSeq 3000	2691591		678671533;831180618	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/037/SRR11085737/SRR11085737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/037/SRR11085737/SRR11085737_2.fastq.gz	2a2764fad0dcd99107fda8f0915ee706;baae9027db019164f441f39dde1a9543
SRR11085738	SAMN14086233	SAMN14086233	PRJNA606159	2018-03-01	2018-03	China	2020-02-18	ILLUMINA	Illumina HiSeq 3000	2664183		1075750463;1261945651	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/038/SRR11085738/SRR11085738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/038/SRR11085738/SRR11085738_2.fastq.gz	1fdbf58acabaac9d0068ab5ad0e87145;7f64c3e92fcac427cd00ae4bdd035d0c
SRR11085739	SAMN14086232	SAMN14086232	PRJNA606159	2018-03-01	2018-03	China	2020-02-18	ILLUMINA	Illumina HiSeq 3000	2664183		254408287;254274635	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/039/SRR11085739/SRR11085739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/039/SRR11085739/SRR11085739_2.fastq.gz	f5d1772168a260f26d66e1353f822182;47686075adfd5958123294ead3bc662e
SRR11085740	SAMN14086231	SAMN14086231	PRJNA606159	2018-03-01	2018-03	China	2020-02-18	ILLUMINA	Illumina HiSeq 3000	2691586		530684841;703803001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/040/SRR11085740/SRR11085740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/040/SRR11085740/SRR11085740_2.fastq.gz	a0e4a9fa5e8789074700e09bfe07ad9a;392e61215876c00fab70df719952d47b
SRR11085741	SAMN14086230	SAMN14086230	PRJNA606159	2018-03-01	2018-03	Kenya	2020-02-18	ILLUMINA	Illumina HiSeq 3000	2691584		789654120;1028608116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/041/SRR11085741/SRR11085741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/041/SRR11085741/SRR11085741_2.fastq.gz	7d3b91a5379333eac6a7ec484eddf52c;616ffe95e8034a0b7c0533d8b00be5aa
SRR11085797	SAMN14082201	SAMN14082201	PRJNA606165	2013-07-24	2013-07-24	China	2020-02-18	ILLUMINA	Illumina HiSeq 3000	694135	Bat coronavirus isolate RaTG13	903513975;1003571638	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/097/SRR11085797/SRR11085797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/097/SRR11085797/SRR11085797_2.fastq.gz	98e382d7678f66173b66b0d6feff7531;ce60ea19f2d65f5f8cf60c890e2281c6
SRR11093265	SAMN14116618	SAMN14116618	PRJNA606875	2019-01-01	2019	China:Guangdong	2020-03-28	ILLUMINA	NextSeq 550	2708335		30286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/065/SRR11093265/SRR11093265.fastq.gz	e8e89103fabde0240f1ae40374d9277e
SRR11093266	SAMN14115945	SAMN14115945	PRJNA606875	2017-01-01	2017	China:Guangxi	2020-03-28	ILLUMINA	Illumina MiSeq	2708335		53331261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/066/SRR11093266/SRR11093266.fastq.gz	0f1682814d0265510bd07f7c7dc4f322
SRR11093267	SAMN14115944	SAMN14115944	PRJNA606875	2017-01-01	2017	China:Guangxi	2020-03-28	ILLUMINA	Illumina MiSeq	2708335		39174046	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/067/SRR11093267/SRR11093267.fastq.gz	5c32095449de85f6eb75bb9206bf56e6
SRR11093268	SAMN14115943	SAMN14115943	PRJNA606875	2017-01-01	2017	China:Guangxi	2020-03-28	ILLUMINA	Illumina MiSeq	2708335		48461997	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/068/SRR11093268/SRR11093268.fastq.gz	cba8561927975b8329734fb1f78820e9
SRR11093269	SAMN14115942	SAMN14115942	PRJNA606875	2017-01-01	2017	China:Guangxi	2020-03-28	ILLUMINA	Illumina MiSeq	2708335		66948438	ftp.sra.ebi.ac.uk/vol1/fastq/SRR110/069/SRR11093269/SRR11093269.fastq.gz	effac4c68afc545e7dfe64c9b2a3c5e2
SRR11345713	SAMN14398609	SAMN14398609	PRJNA613261	2018-05-15	2018-05-15	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	45809;53393720;86153903	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/013/SRR11345713/SRR11345713.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/013/SRR11345713/SRR11345713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/013/SRR11345713/SRR11345713_2.fastq.gz	653b9a49f98962ffd99cb050d03dab32;0f9191ca52219d963c7200ca2b7f9f69;c5447ffc711ac3baf46415f4d881a8a8
SRR11345714	SAMN14398608	SAMN14398608	PRJNA613261	2018-05-15	2018-05-15	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	82030;51184486;86205543	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/014/SRR11345714/SRR11345714.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/014/SRR11345714/SRR11345714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/014/SRR11345714/SRR11345714_2.fastq.gz	005973d06d31396e6f02fe9b360a9125;76f4d188f070bbe3676a42d6f9cf6be3;bbff029325fa9a2b2c037a4ec4282676
SRR11345715	SAMN14398607	SAMN14398607	PRJNA613261	2018-05-15	2018-05-15	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	46881;51631930;84845097	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/015/SRR11345715/SRR11345715.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/015/SRR11345715/SRR11345715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/015/SRR11345715/SRR11345715_2.fastq.gz	0282a5234f05c734083948d7af518dfd;736334b6e830325f663a7f81352e3f32;a0a216f7ff0ca81e09e78c93f4711e86
SRR11345716	SAMN14398606	SAMN14398606	PRJNA613261	2018-05-15	2018-05-15	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	43150;54827304;89620081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/016/SRR11345716/SRR11345716.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/016/SRR11345716/SRR11345716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/016/SRR11345716/SRR11345716_2.fastq.gz	21d0f56626d7a06a23a7e50f4c334586;6eddf83fe69ef238fbcaf7357b6c1419;87ecdbd9c3f50e8144d52657caf8c879
SRR11345717	SAMN14398605	SAMN14398605	PRJNA613261	2018-05-15	2018-05-15	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	26304;53736236;87306332	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/017/SRR11345717/SRR11345717.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/017/SRR11345717/SRR11345717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/017/SRR11345717/SRR11345717_2.fastq.gz	a65f2413424f5f9a81d6f56185c8afa6;a365c9810ff48752b177ef160f73e985;3c4ba933314a61a65226b691dbdce2c2
SRR11345718	SAMN14398641	SAMN14398641	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	47336;51898938;78543161	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/018/SRR11345718/SRR11345718.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/018/SRR11345718/SRR11345718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/018/SRR11345718/SRR11345718_2.fastq.gz	bf8a1ca60e68bf2cf6d7707e8a96aef2;1070fed47d92b584b99b2bf2ab453953;627b7b7b530c1b2c294d943782f637b2
SRR11345719	SAMN14398640	SAMN14398640	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	73852;53060101;79915117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/019/SRR11345719/SRR11345719.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/019/SRR11345719/SRR11345719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/019/SRR11345719/SRR11345719_2.fastq.gz	376da5d3c9888db376a742335716a1d5;2ca6c3ff6c04b61e8ef587751d6bcde5;73717dc2dc0cc397c103492684aa23b3
SRR11345720	SAMN14398604	SAMN14398604	PRJNA613261	2018-05-15	2018-05-15	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	47637;51778347;85312338	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/020/SRR11345720/SRR11345720.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/020/SRR11345720/SRR11345720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/020/SRR11345720/SRR11345720_2.fastq.gz	6c9ddef985b80c64f03d584f023592f6;11cfa883860f07a57d3014ac614e101a;d91450cd0ae1a02fdc1528bf80df6487
SRR11345721	SAMN14398639	SAMN14398639	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	694223;50633183;77567704	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/021/SRR11345721/SRR11345721.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/021/SRR11345721/SRR11345721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/021/SRR11345721/SRR11345721_2.fastq.gz	b3cbf1493d00037f048940a0ab02f949;9b746cc8ab60d4eaad3b924522c4f8e1;58b112a8c60e13aa47ccd9c6c69b9b2b
SRR11345722	SAMN14398638	SAMN14398638	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	420547;55139385;82555116	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/022/SRR11345722/SRR11345722.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/022/SRR11345722/SRR11345722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/022/SRR11345722/SRR11345722_2.fastq.gz	f43c010c7675747b98a73109168b8af1;2ac9f94936b61ff63884e6f99bd565fc;a30f3e84a5269fdf3930714fb7dc71d4
SRR11345723	SAMN14398637	SAMN14398637	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	50662;51892810;77139181	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/023/SRR11345723/SRR11345723.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/023/SRR11345723/SRR11345723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/023/SRR11345723/SRR11345723_2.fastq.gz	294e75e10bc10760010971a7f0833274;44fa03412015ce613f517ad1edad116f;714df9216c550b4f192b974d8a0d10d1
SRR11345724	SAMN14398636	SAMN14398636	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	58962;60262640;88331628	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/024/SRR11345724/SRR11345724.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/024/SRR11345724/SRR11345724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/024/SRR11345724/SRR11345724_2.fastq.gz	6b0816c44bf633c0fd38f785b259d9a9;63a2b6081160b3ee0335da5037fd8a07;be6c20b0f4f7c73bac317d7921c76cf3
SRR11345725	SAMN14398635	SAMN14398635	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	26304;41534366;66555180	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/025/SRR11345725/SRR11345725.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/025/SRR11345725/SRR11345725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/025/SRR11345725/SRR11345725_2.fastq.gz	3d1be835d776e85c8eaf180ded4b8e38;321cc1fec90e5806b380362511a0d85f;d793f836b217c395979594b767adca2a
SRR11345726	SAMN14398634	SAMN14398634	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	56681;50347206;78640608	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/026/SRR11345726/SRR11345726.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/026/SRR11345726/SRR11345726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/026/SRR11345726/SRR11345726_2.fastq.gz	49377744d7ed8aa58a0edf4d3b4c10dd;62506a1349ac9b9f9941b7e9f70e0788;52e2689605678457171c8a908ca65993
SRR11345727	SAMN14398633	SAMN14398633	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	51699;49071619;75250396	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/027/SRR11345727/SRR11345727.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/027/SRR11345727/SRR11345727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/027/SRR11345727/SRR11345727_2.fastq.gz	acfcabccbffca0188621517c98ea2377;92cd077a1597987eca0fec73dc3bc713;34dfb9e857b90d03dd4bdecd106c0fba
SRR11345728	SAMN14398632	SAMN14398632	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	49874;53654793;81453875	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/028/SRR11345728/SRR11345728.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/028/SRR11345728/SRR11345728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/028/SRR11345728/SRR11345728_2.fastq.gz	f120227267bc202419fd1758b40ccdb6;934086f9f2bbdd62eeb6902d326ece90;eeae8916fb6fa2eb6fa86f5f40fc3048
SRR11345729	SAMN14398631	SAMN14398631	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	640167;54798463;83143225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/029/SRR11345729/SRR11345729.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/029/SRR11345729/SRR11345729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/029/SRR11345729/SRR11345729_2.fastq.gz	2264731ee731c3ddbb3dbef3bb34f631;f6c67641bcd933e550c55201ccb58721;94f83310eafe2342b70d15b08e5458d0
SRR11345730	SAMN14398630	SAMN14398630	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	82812;61656017;92168065	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/030/SRR11345730/SRR11345730.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/030/SRR11345730/SRR11345730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/030/SRR11345730/SRR11345730_2.fastq.gz	b29a9b7d76f6cc14eff6d3af7521de77;6e9bfd9abcf69831c8bd1b9db27437a1;f6417c5e8eddbc0a2096a16b2c2fce82
SRR11345731	SAMN14398603	SAMN14398603	PRJNA613261	2018-05-15	2018-05-15	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	15731;51268606;81895005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/031/SRR11345731/SRR11345731.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/031/SRR11345731/SRR11345731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/031/SRR11345731/SRR11345731_2.fastq.gz	2b66fbfdcf8ea5e5174a6cb679bbd9fa;c428cddbb6d7cdad12c0abde58612202;c5d768521d3f430e6a5dc6eefbc72cae
SRR11345732	SAMN14398629	SAMN14398629	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	4138;63374057;91513402	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/032/SRR11345732/SRR11345732.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/032/SRR11345732/SRR11345732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/032/SRR11345732/SRR11345732_2.fastq.gz	cd7e5c96b281addef776cd63ceb8e689;5b9d126a3328e42868114f639e05c91c;c6f31c7ca7693203b199ac84aad23b31
SRR11345733	SAMN14398628	SAMN14398628	PRJNA613261	2018-05-17	2018-05-17	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	2885;69352465;100369449	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/033/SRR11345733/SRR11345733.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/033/SRR11345733/SRR11345733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/033/SRR11345733/SRR11345733_2.fastq.gz	5b1f13920e2be4b607bb2c67ea3b017f;b751bca7e3fbd5bfc97e66e29cfd6878;da06f7359c6275cbe5da7c44fb3f9033
SRR11345734	SAMN14398627	SAMN14398627	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	498586;53277801;79826510	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/034/SRR11345734/SRR11345734.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/034/SRR11345734/SRR11345734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/034/SRR11345734/SRR11345734_2.fastq.gz	7809dacdb2b95cf3726177e54f909e60;60902c783764cb4a1fc1252995df0626;dd9e4a2b0c2c0b7b77b59d2a1a380861
SRR11345735	SAMN14398626	SAMN14398626	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	284070;51629333;79353751	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/035/SRR11345735/SRR11345735.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/035/SRR11345735/SRR11345735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/035/SRR11345735/SRR11345735_2.fastq.gz	1ad063bfd2f0a433b17ab813ffc1cf35;625e95c434770407a9fe1387d8ffe031;f8fb592dad67cb6f6550dccf537c0e6f
SRR11345736	SAMN14398625	SAMN14398625	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	611252;54941808;82813321	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/036/SRR11345736/SRR11345736.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/036/SRR11345736/SRR11345736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/036/SRR11345736/SRR11345736_2.fastq.gz	628fc3d81eefc2378ca3f1efb064f997;c329470b4f306dceb42b87384d31065f;057eb44d20494ce9c5ecf1d955fdcc4f
SRR11345737	SAMN14398624	SAMN14398624	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	624941;51594934;78468536	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/037/SRR11345737/SRR11345737.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/037/SRR11345737/SRR11345737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/037/SRR11345737/SRR11345737_2.fastq.gz	13ed5889d876a7974dbf158cc50259df;db7d9f02099306ad82458739cf647aa3;49328a8b134ed13e237755ae2af7f87f
SRR11345738	SAMN14398623	SAMN14398623	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	19360;56243422;83129534	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/038/SRR11345738/SRR11345738.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/038/SRR11345738/SRR11345738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/038/SRR11345738/SRR11345738_2.fastq.gz	71f8c2c803fa7588f857f31b5653eb55;9c37c1c9e01f9058d56f1b462c41ef00;dd7ddb10465cf07f08e37a3b5b582d00
SRR11345739	SAMN14398622	SAMN14398622	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	24829;56283426;84474783	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/039/SRR11345739/SRR11345739.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/039/SRR11345739/SRR11345739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/039/SRR11345739/SRR11345739_2.fastq.gz	1936b603a3b8f7cc528c3bd97a9395ad;f006d83219b852710cb9a44e66539023;1b352486cd531c1020087407ffcba5d6
SRR11345740	SAMN14398621	SAMN14398621	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	374958;49287055;74570841	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/040/SRR11345740/SRR11345740.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/040/SRR11345740/SRR11345740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/040/SRR11345740/SRR11345740_2.fastq.gz	b5f33679ccefaa8c655e687b51c2f80d;06ce7ee4591997aa65fe39e63ab59a9d;c36a53271a6398072f70537938b521c0
SRR11345741	SAMN14398620	SAMN14398620	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	311964;49645917;73897955	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/041/SRR11345741/SRR11345741.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/041/SRR11345741/SRR11345741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/041/SRR11345741/SRR11345741_2.fastq.gz	b99b95e9813152a11d93be09e2f36beb;40c7187fc2ca3a9e485289c57626e0a1;7bd8af37dde2919617be7259ef7c2ee9
SRR11345742	SAMN14398602	SAMN14398602	PRJNA613261	2018-05-15	2018-05-15	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	38705;54038845;87360646	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/042/SRR11345742/SRR11345742.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/042/SRR11345742/SRR11345742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/042/SRR11345742/SRR11345742_2.fastq.gz	53bd206c5feb43456e703dcd417a27f7;99c909b61fa5e815029992f44457e425;0afdbc670b4d22f7adbc6b234b5b7b7a
SRR11345743	SAMN14398619	SAMN14398619	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	426621;46872932;71096043	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/043/SRR11345743/SRR11345743.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/043/SRR11345743/SRR11345743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/043/SRR11345743/SRR11345743_2.fastq.gz	180c7f97b3f8e54f3a42ad67b9a180cd;f0d52c16c8e05e738e64cdc389c82d80;066cb185a96ec3c5881a73e1aec6d138
SRR11345744	SAMN14398618	SAMN14398618	PRJNA613261	2018-05-16	2018-05-16	USA:Chapel Hill	2020-04-26	ILLUMINA	Illumina MiSeq	1335626	NC_019843	577832;49151160;74064259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/044/SRR11345744/SRR11345744.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/044/SRR11345744/SRR11345744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR113/044/SRR11345744/SRR11345744_2.fastq.gz	096ae4f82734677f24dd3481aa3970c6;7ed0fc39dc7a5ef0aae6c6276ddc7d5e;6e76e0df7df0e6fdbe54449cf6aa3d13
